keyword,title,price,url,shipping_x,scraped_at,title_full,price_item,condition,shipping_y,marca,linha,modelo,cor,tamanho_da_tela,é_dual_sim,memória_interna,memória_ram,rede_móvel,número_de_homologação_da_anatel,ano_de_lançamento,tipo_de_conector_de_carregamento,com_conector_usb,com_conector_jack_3_5_mm,com_wi_fi,com_gps,com_bluetooth,com_nfc,resolução_da_câmera_traseira_principal,resolução_de_vídeo_da_câmera_traseira,resolução_da_câmera_frontal_principal,resolução_das_câmeras_traseiras,abertura_do_diafragma_da_câmera_traseira,resolução_das_câmeras_frontais,abertura_do_diafragma_da_câmera_frontal,quantidade_de_câmeras_traseiras,quantidade_de_câmeras_frontais,resolução_de_vídeo_da_câmera_frontal,com_câmera,com_flash_na_câmara_frontal,peso,altura_x_largura_x_profundidade,com_acelerômetro,com_sensor_de_proximidade,com_giroscópio,com_bússola,com_barômetro,quantidade_de_ranhuras_para_cartão_sim,quantidade_de_esims,tamanhos_de_cartão_sim_compatíveis,com_esim,nome_do_sistema_operacional,versão_original_do_sistema_operacional,modelo_do_processador,mês_de_lançamento,tipo_de_resolução_da_tela,resolução_da_tela,tecnologia_da_tela,tipo_de_tela,pixels_por_polegada_da_tela,brilho_máximo_da_tela,com_tela_tátil,tipo_de_bateria,com_carregamento_rápido,com_carregamento_sem_fio,com_bateria_removível,com_leitor_de_impressão_digital,com_reconhecimento_facial,com_botão_sos,classificação_ip,com_teclado_qwerty_físico,é_resistente_a_salpicos,é_resistente_à_água,é_resistente_ao_pó,é_resistente_a_quedas,inclui_lápis
iphone-14,Apple iPhone 14 128 Gb Memoria + Fone Carregador,3450,https://produto.mercadolivre.com.br/MLB-5314519516-apple-iphone-14-128-gb-memoria-fone-carregador-_JM?searchVariation=187185991509,Frete grátis,2025-05-18 18:20:10.653009,Apple iPhone 14 128 Gb Memoria + Fone Carregador (Recondicionado),3450,Recondicionado  |  1 vendido,"em 12x R$ 287 , 50 sem juros",Apple,iPhone 14,iPhone 14,,"6,1 """,Não,128 GB,6 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,"iPhone 14 Apple Meia-noite, 256gb",5898,https://produto.mercadolivre.com.br/MLB-4776710788-iphone-14-apple-meia-noite-256gb-_JM,,2025-05-18 18:20:10.653009,"iPhone 14 Apple Meia-noite, 256gb",5898,Novo,"em 12x R$ 491 , 57 sem juros",Apple,iPhone 14,iPhone 14 BR,Meia-noite,"6,1 """,Não,256 GB,4 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 Pro (512 Gb) - Cor dourada,9499,https://www.mercadolivre.com.br/apple-iphone-14-pro-512-gb-cor-dourada/p/MLB19615350,Frete grátis,2025-05-18 18:20:10.653009,Apple iPhone 14 Pro (512 Gb) - Cor dourada,9499,Novo  |  +5 vendidos,"em 12x R$ 913 , 01",Apple,iPhone 14,iPhone 14 Pro,Dourado,"6,1 """,Não,512 GB,6 GB,5G,111142201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,48 Mpx,3840 px x 2160 px,12 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,3840 px x 2160 px,Sim,Sim,206 g,14.75 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2556 px x 1179 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 (128 GB) - Estelar - Distribuidor Autorizado,6432,https://www.mercadolivre.com.br/apple-iphone-14-128-gb-estelar-distribuidor-autorizado/p/MLB1019615378,Chegará grátis amanhã,2025-05-18 18:20:10.964271,Apple iPhone 14 (128 GB) - Estelar - Distribuidor Autorizado,6432,Novo  |  +10mil vendidos,"ou R$ 4.568 , 68 em 10x R$ 456 , 87 sem juros",Apple,iPhone 14,iPhone 14,Estelar,"6,1 """,Não,128 GB,4 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 (256 GB) - Estelar - Distribuidor Autorizado,5658,https://www.mercadolivre.com.br/apple-iphone-14-256-gb-estelar-distribuidor-autorizado/p/MLB1019615376,Chegará grátis amanhã,2025-05-18 18:20:10.964271,Apple iPhone 14 (256 GB) - Estelar - Distribuidor Autorizado,5658,Novo  |  +1000 vendidos,"ou R$ 5.219 , 86 em 10x R$ 521 , 99 sem juros",Apple,iPhone 14,iPhone 14,Estelar,"6,1 """,Não,256 GB,6 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 (256 Gb) - Branco estelar,5499,https://www.mercadolivre.com.br/apple-iphone-14-256-gb-branco-estelar/p/MLB19615376,Frete grátis,2025-05-18 18:20:10.965275,Apple iPhone 14 (256 Gb) - Branco estelar,5499,Novo  |  +100 vendidos,"em 12x R$ 412 , 42 sem juros",Apple,iPhone 14,iPhone 14,Estelar,"6,1 """,Não,256 GB,6 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 Plus (512 GB) - Meia-noite - Excelente (Recondicionado),4198,https://www.mercadolivre.com.br/apple-iphone-14-plus-512-gb-meia-noite-excelente-recondicionado/p/MLB2000032505,Frete grátis,2025-05-18 18:20:10.965275,Apple iPhone 14 Plus (512 GB) - Meia-noite - Excelente (Recondicionado),4198,Recondicionado  |  2 vendidos,"em 12x R$ 349 , 84 sem juros",Apple,iPhone 14,iPhone 14 Plus,Meia‑noite,"6,7 """,Não,512 GB,6 GB,5G,109872201993,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iphone-14,Apple iPhone 14 Pro (512 GB) - Roxo-profundo - Excelente (Recondicionado),5349,https://www.mercadolivre.com.br/apple-iphone-14-pro-512-gb-roxo-profundo-excelente-recondicionado/p/MLB2000120476,Frete grátis,2025-05-18 18:20:10.965275,Apple iPhone 14 Pro (512 GB) - Roxo-profundo - Excelente (Recondicionado),5349,Recondicionado  |  +5 vendidos,"em 12x R$ 445 , 75 sem juros",Apple,iPhone 14,iPhone 14 Pro,Roxo-profundo,"6,1 """,Não,512 GB,6 GB,5G,111142201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,48 Mpx,3840 px x 2160 px,12 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,3840 px x 2160 px,Sim,Sim,206 g,14.75 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2556 px x 1179 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 Pro Max (128 GB) - Roxo-profundo - Excelente (Recondicionado),5042,https://www.mercadolivre.com.br/apple-iphone-14-pro-max-128-gb-roxo-profundo-excelente-recondicionado/p/MLB2000136850,Frete grátis,2025-05-18 18:20:10.965275,Apple iPhone 14 Pro Max (128 GB) - Roxo-profundo - Excelente (Recondicionado),5042,Recondicionado  |  +100 vendidos,"em 12x R$ 420 , 17 sem juros",Apple,iPhone 14,iPhone 14 Pro Max,Roxo-profundo,"6,7 """,Não,128 GB,6 GB,5G,111172201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,48 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,4K,Sim,Sim,240 g,16.07 cm x 7.77 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2796 px x 1290 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Samsung Galaxy A25 5G Dual SIM 128Gb Azul Escuro 6Gb Ram,1570,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=ypU7VdP9ZlLpy7s1wICjmMA9YpF%2BXdAPcRywQmZBNpmwhaEqvYlbmKgDlH6Un0So%2FGuXpFGZrS%2FffzLDLW0xTnPxfBf9p41z%2B38Vhk5Mt%2BWnJCSEZ3onqUgV5DJkSviLqnS7DWhxZ4IICs4afN3uiRxqja4BhEvmP5IWy7d8Li0hogNhwTZ6BEskp0yULVNUeZKov8ga4cd%2Fis82d%2F4UcMYNx8a1A8Lg7awAhpnFRvTcFMROYL4aXgZ3xqKthrFCPWOPI3xpbcr9vPYW56WPVLXfHphKo8K18oXAyl%2BMaKfbfbLIbXisuxhePC2WN5faitxjpvHPSs%2BXF%2Fi9r4UKv6VGREnj8OBUbWdN1y%2FKwbQ7ZlIcEARJnugZDEdHw8CWnOcy9aB8cJ9k0cq7eAnl3OTsvZexWi0HCn1xcqwivFpWnO730%2B4Zce8KCrRYQTcgVhte4lsDfX%2FOzpg5zezeWKHPkcOlO%2FixRxad88j6PG3wImhqZS5unXyXFiIkDXOUWa%2Bzl58ZVH5Wp48WgRYSPNeveOn8n25mci1mHnJSnyXrA5W1R7gtXdw8PIQJQjiUWWXcntof%2BYgrq348S4Mcifsjou5xsihiScB6wXTW1Acn2exwExUs4bZAZBUZCYpWpJB6gW9ei2hh8On%2BU6nNd%2B9tbjvGzZt4jhneXNAUMhXK76Z8ijp%2FqMjzfB5E5nDEst2rZqomLKsb1daTx8JfWep0dSxaIHxmoh7B%2B6MpAqWPNMBA53mUZyEsOoNNQp6HIgn5zehwljmoI2R8REBELEo%2Fu%2B3QsriJdO%2BF6pfGcir0oXSbmG1aoY2E0ouKUgd96eaxmb532D6Acc9Lk32Jtb%2BSqiq0ujGjimX9elY0ffh6s1mIwh5jYu6QGdq5TsioFMyuaJB3uvoCN7eHhRUzHR9dqRItjVk9xIx%2BkFc3fMI3ygXwIJXC6NPlL%2BGJLxEne42ip2Ym77TGkyemTaTvbe%2Bh2SmI%2FAidlUPx239B2uDvE23%2FMIKxF8uNv1Fzqppfq1ngvSnfhxw81luOrjpS,Chegará grátis amanhã,2025-05-18 18:20:10.965275,Samsung Galaxy A25 5G Dual SIM 128Gb Azul Escuro 6Gb Ram,1570,Novo  |  +10mil vendidos,"em 12x R$ 91 , 58 sem juros",Samsung,Galaxy A,A25 5G,Azul-escuro,"6,5 """,Sim,128 GB,6 GB,5G,198292300953,,,,,,,,,50 Mpx,,13 Mpx,,,,,,,,,,,,,,,,,2,,,,Android,,Exynos 1280,,Full HD+,2340 px x 1280 px,Super AMOLED,Infinity,,,Sim,,,,,Sim,Sim,,,,,,,,Não
iphone-14,"Smartphone Samsung Galaxy A05s 4G 128GB 6GB RAM Câmera Traseira Tripla 50MP + 2MP + 2MP + Selfie 13MP Tela 6.7"" Preto",1198,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=5V1oswAMcsHpiT91XpcWgFBD07CW6ygr2y%2F2YdDrvZJrXGSM60KV%2FFM4cAroqWMVqYcjy0R3LV0Wjr8paoImI3y%2FxzsnEOg%2FsTCmLZ6YvmSyAISnqSfc%2F6bs4qtzm6pho1etr3x%2FGvWA4v4qMXrrIvr7ROz%2BIdzNST2QBcrTalLeYiv5Rk7UgliRBN0MtJBb2Deg%2FIGyXCNyjjMEFU5kiBvridOyPFsgLCM8BrfnT%2BKz6ogcjNeCT0r3qYjA1E1UH%2FpSCmUO9Iu0YnAhm3hCZUemoLOx6UYrQY4hWrM%2FRcCrXUHw5fUTZyR%2BJoqyJdjp5TJdQFbUP8kMMragJVE7FjhTDDYN%2FRQ8FBTmQOxOCcJbDRblRrI8ecqgkUnm7%2FfPqoCOHDd7lFdKQouJg7I6AmJBF1y3wgjmthvp8Utq%2BQ1UTipprVIdvc52cZvNUmrCrELkid3GbxkzTSHsikwW1i0UYjMjjYqlmFDP8jhixdmtoqia5DPk8R6TbCrJPLT0MbXaOTA4OLXY9mZ%2BIFOqCR0iINKu0gYG9LNtbEFjRWybO%2FzWYvRqyI7nC%2Bae0CqwoS%2B4FGfWCZqmnsABzefs3BgHCFPJcoDZXRuIlkalGIMuheZ3w0apOw3CYjnkm3cb%2BjnA3MLwEtk8zvASrlGrPU0OYeIxQMIdclOfgkls0x9LgC6eydaJlxcZJAJ2mCwXXUQqhasnBjWITu5pWYARqO39Zhvrk%2Bqn9X%2BtqnkQSgMHYs4WsN43z863gN2PJ5ozA9RtLmB9hUaRke4713pspn05C%2B60plIkDU2WCWyFnAmKFsA5Gna%2Bnqaq5nSb9%2BCqmmam2EtNHhrS3peerev%2Fwrmt6wqpkkibM9gVNok27ex%2BqZFOTfFNC9t8Yyj0nZs9sXe%2FRjpp%2FVYrCwIphzR81ib9obpXfSBRQbzgGbY82G0nElKV9Ft5%2FPzq9rtlFLfNRjNpbz249fQlceK8hwpSPX0Q6aEidTTtK4mhCOzv1KFebok3%2FUo7O7cekqrcsktIAfHP8%2BsOWSg1XTsLsS5ZYtrmA6rFZFdoJKV1729w3Ta%2FW0FCW5J4pMg27pZU%2BzG%2BgdaqMFC7dlCVCTveivbjclin,Chegará grátis amanhã,2025-05-18 18:20:10.965275,"Smartphone Samsung Galaxy A05s 4G 128GB 6GB RAM Câmera Traseira Tripla 50MP + 2MP + 2MP + Selfie 13MP Tela 6.7"" Preto",1198,Novo  |  +50mil vendidos,"ou R$ 838 em 12x R$ 69 , 83 sem juros",Samsung,Galaxy A,A05s,Preto,"6,7 """,Sim,128 GB,6 GB,4G/LTE,184262300953,2023,,Sim,,,,,Não,50 Mpx,,,,,,,3,1,,,,,,,,,,,2,,,,Android,14,Snapdragon 680,,Full HD+,1080 px x 2400 px,,,393 dpi,,Sim,,,,,Sim,,,,,,,,,
iphone-14,Apple iPhone 14 (128 GB) - Meia noite,4398,https://www.mercadolivre.com.br/apple-iphone-14-128-gb-meia-noite/p/MLB19615360,Frete grátis,2025-05-18 18:20:10.966271,Apple iPhone 14 (128 GB) - Meia noite,4398,Novo  |  +10mil vendidos,"em 12x R$ 366 , 58 sem juros",Apple,iPhone 14,iPhone 14,Meia‑noite,"6,1 """,Não,128 GB,6 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 Pro (128 GB) - Preto-espacial - Excelente (Recondicionado),4530,https://www.mercadolivre.com.br/apple-iphone-14-pro-128-gb-preto-espacial-excelente-recondicionado/p/MLB2000034255,Frete grátis,2025-05-18 18:20:10.966271,Apple iPhone 14 Pro (128 GB) - Preto-espacial - Excelente (Recondicionado),4530,Recondicionado  |  +50 vendidos,"em 12x R$ 377 , 50 sem juros",Apple,iPhone 14,iPhone 14 Pro,Preto-espacial,"6,1 """,Não,128 GB,6 GB,5G,111142201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,48 Mpx,3840 px x 2160 px,12 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,3840 px x 2160 px,Sim,Sim,206 g,14.75 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2556 px x 1179 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 Pro Max (128 GB) - Roxo-profundo,7099,https://www.mercadolivre.com.br/apple-iphone-14-pro-max-128-gb-roxo-profundo/p/MLB19615329,Frete grátis,2025-05-18 18:20:10.966271,Apple iPhone 14 Pro Max (128 GB) - Roxo-profundo,7099,Novo  |  +500 vendidos,"em 12x R$ 591 , 58 sem juros",Apple,iPhone 14,iPhone 14 Pro Max,Roxo-profundo,"6,7 """,Não,128 GB,6 GB,5G,111172201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,48 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,4K,Sim,Sim,240 g,16.07 cm x 7.77 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2796 px x 1290 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 Plus (256 GB) - Meia-noite - Bom (Recondicionado),4289,https://www.mercadolivre.com.br/apple-iphone-14-plus-256-gb-meia-noite-bom-recondicionado/p/MLB2000104112,Frete grátis,2025-05-18 18:20:10.966271,Apple iPhone 14 Plus (256 GB) - Meia-noite - Bom (Recondicionado),4289,Recondicionado  |  3 vendidos,"em 12x R$ 332 , 42 sem juros",Apple,iPhone 14,iPhone 14 Plus,Meia‑noite,"6,7 """,Não,256 GB,4 GB,5G,109872201993,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iphone-14,Smartphone Samsung Galaxy A35 5G 128GB 6GB RAM Azul Escuro,2198,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=m2%2BjNgi64of2Z%2BWSK3CrmiwhnOULh%2FlmI%2BwPtXLSsqxYa0m%2BtHSi5xipl7XBuLOdD7t6A5DRsiaaZtXpAiig51JCiANW2mkDJcjlm8eb26WpYXjbJMwwgSPkApzI9godY8ednxLQnoQuiYk90g4TJ7wztkM80vBcomk9Y%2BRCbHPufn4Lx%2FVm1%2F%2B5pGieZBqcJ45TFF9WyxN%2FxCoRRax9%2FsNLnL5d7ScwT0ToE7DunYi0fRWkJq4MsDm32K6ipeLun7RTlHrwJ%2FQNKf7xXnGXu%2F34DpKfKNVpry1KXByyOO%2B5WyqB33QTlB%2BTMAAnCScKZ9vNbcxLDGV5h4mg8bG1FttUzsInBb5pT8UeO2oTsYdh7DKbyi2Kcn7WtZkxRsXgL2zOJmjBcYLdKVYbPmlmIg%2BlWrYhupORjSmyJ%2B7KDS1HF1o52SB7JOn2qDWv%2B4k9mv810HqXcXLyTofsg4IgyB3ivEj5U0Ofwmf4PA75dQRAbG6AFtaR0vJB4WV%2F6dS7YidjchQJ2Cz5z0QqVOYmehGjPDtL3VySsXpH04modkBQlkw2DruOiergq2UnBvP01B%2BYJBPndaOz1xWPJkuHPwf3EZIYLe%2FYrX6%2B7tAPd%2FHdB72Q05jWkjx9mRGst0tBQmUWBfFxEMV%2Fv%2FC4jgF09HodyRnesTd3FQd5BYr%2FS3fqcM7Vdg8NWnZY%2Bw8xK48Dd7pTqxRf9vWNJjO429MFb02uWuBYzIdUZImZtesT1Lq7TwIY52SUTn%2F91qE2qY9nOJ7j0nvmYYRy1sODAqe4bd5FawXpoHMRmSGOPu5ffQdY5nGRHE9kYycWu77rO51d46Cr%2FOKZIkHlzjUSGNsKXqIUJfI1e0nOEkk5MLmLxYnhvmRqSVnHUJa204kk1Kf%2FS37vbh00VUenQyEEOqP%2B1qmYT%2BqK3AEKTkwk74RFOAHqp2GIapJncKIIyTaMkE2OwxPZK7YKBdNvzSKOlaM%2BdoIeXDRqkmOEn27E26m3Esq8kExu8vSy08AW68tKyLZb2dWYk%2F4jXAP5Q2Xd%2FYR1eko%3D,Frete grátis,2025-05-18 18:20:10.966271,Smartphone Samsung Galaxy A35 5G 128GB 6GB RAM Azul Escuro,2198,Novo  |  +10mil vendidos,"ou R$ 1.539 em 12x R$ 128 , 25 sem juros",Samsung,Galaxy A,A35 5G,Azul-escuro,"6,6 """,Sim,128 GB,6 GB,5G,235482300953,2024,USB-C,Sim,Não,Sim,Sim,Sim,Sim,50 Mpx,3840 px x 2160 px,13 Mpx,50 Mpx/8 Mpx /5 Mpx,f 1.8/f 2.2/f 2.4,13 Mpx,f 2.2,3,1,3840 px x 2160 px,Sim,Não,209 g,16.17 cm x 7.8 cm x 8.2 mm,Sim,Sim,Sim,Sim,Não,1,,Nano-SIM,,Android,,Exynos 1380,Março,Full HD+,1080 px x 2340 px,Super AMOLED,Infinity-O Display,390 dpi,1.000 cd/m²,Sim,Íon de lítio,Sim,Não,Não,Sim,Sim,Sim,IP67,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Samsung Galaxy A25 5G Dual SIM 256 GB azul 8 GB RAM,2027,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=41kV%2FSSGiFt%2FQ%2Fbv2zPldS3DzcXcfalvI5bMgB835lnxuF2BohDeu9xJvyy2rDpyy7MHRkrylVZnjdE1GxET%2B8pdeIvZtmj9Mgdv8yevsydMasjTtAsiwwC0hNuRefbq9nMR5toyKH1h%2F1ohXZ%2BhgDZ1BlLXKHyyTq6ZazkzMvM1vEdANRAwUv7ngjryfWi84SUXlee%2BEA78uSYoT5VT4BjpgNNRz0Ayo4LHeLU2CJCMXTryAjfGeSItvoMduchdmcqLMziVNVlLsML%2Frc7v5Jyxu%2BwZ2L5pnI5qFytJaahjKtTXYeRCSuc6XQnt1BJRKK7fwJnHZQoYMK9VGI8FMET%2B70ai5y7K0YYxR1wElOO4%2FM98xml8gOHVQYAwmsXzZGWU6oRuyd0xdoGFixjbp6geT%2FRUojevHbodBPqTNhGhvT37WFy%2BkbA04%2FkopXLWrehz7TktXCeNiAabbszqLftJ6demQlvP6AaIWAxhk8tvQNywPgKiVGB6H4SiDuY6fRTvL10cDsnIa9aoTyfN%2BL8QQP4jYKvWN1bMEum5G6kcBUZ6UQeetKbuqL024cxhFT1mEw1s1qOt%2BMN7I6HcX1ROWVm9ANvtdEPwF8c1D8hYvtugGRGpsOtZ%2B9OBwU4fEQyo%2F2NulC1BEUL%2BeLNRdxAz5dzDqwLv2rufAiSbSbPgX%2F%2F%2FU%2BY0tghx5bHERQO2R6%2FKHf2i2EtqppPBO1WuSbA7VLJskN1SwLW%2F0oj2nD6w8%2F0Xuc2%2BaN7J8wm764yuAw6ju8OdSvZuuSJhISfNIXfRv3T1DmzbCgZ06uDdP6LFPzNAX3o%2BnWzSiiLLAOZx0P5fv3kBALtjVssb5HPiibtJ6VNVr%2BASdKIaHusY7ucAVO%2FIrtVPQ%2Bpf%2F6jsGVlGYI%2BCVO2KOSRWOJmA2balYw9vUwy%2BWRqkW1PxIVlOi81ash7OgnzyMZq%2Bg5nrIALzEO2ENp3UrtQDpBczvMgI1mcZIhq7D1L2b7%2B0LAN1jRg9Ml%2FmZzTTtDcR9oMlSmGnAL%2BwEBkR6NY%3D,Chegará grátis amanhã,2025-05-18 18:20:10.967269,Samsung Galaxy A25 5G Dual SIM 256 GB azul 8 GB RAM,2027,Novo  |  +10mil vendidos,"ou R$ 1.359 em 12x R$ 113 , 25 sem juros",Samsung,Galaxy A,A25 5G Dual SIM,Azul,"6,5 """,Sim,256 GB,8 GB,5G,198292300953,2024,USB-C,Sim,Sim,Sim,Sim,Sim,Sim,50 Mpx,3840 px x 2160 px,13 Mpx,50 Mpx/8 Mpx/2 Mpx,f 1.8/f 2.2/f 2.4,13.0 MP,f 2.2,3,1,,Sim,Não,197 g,16.1 cm x 7.65 cm x 8.3 mm,Sim,Sim,Sim,Não,Não,2,0,Nano-SIM,Não,Android,11,Exynos 1280,Março,Full HD+,1080 px x 2340 px,Super AMOLED,,396 dpi,1.000 cd/m²,Sim,Polímero de lítio,Sim,Não,Não,Sim,Sim,Sim,,Não,Não,Não,Não,Não,Não
